date,sku_id,store_id,units_sold,promo_flag,avg_price
2026-01-02,SKU-300,STORE-NYC,28,0,29.99
2026-01-02,SKU-300,STORE-LA,31,0,29.99
2026-01-02,SKU-300,STORE-CHI,32,0,29.99
2026-01-02,SKU-400,STORE-NYC,20,0,29.99
2026-01-02,SKU-400,STORE-LA,32,0,29.99
2026-01-02,SKU-400,STORE-CHI,22,0,29.99
2026-01-02,SKU-500,STORE-NYC,22,0,33.99
2026-01-02,SKU-500,STORE-LA,25,0,33.99
2026-01-02,SKU-500,STORE-CHI,32,0,33.99
2026-01-03,SKU-100,STORE-NYC,43,0,31.99
2026-01-03,SKU-100,STORE-LA,34,0,31.99
2026-01-03,SKU-100,STORE-CHI,53,1,31.99
2026-01-03,SKU-200,STORE-NYC,22,0,23.99
2026-01-03,SKU-200,STORE-LA,33,0,23.99
2026-01-03,SKU-200,STORE-CHI,30,0,23.99
2026-01-03,SKU-300,STORE-NYC,30,0,29.99
2026-01-03,SKU-300,STORE-LA,37,0,29.99
2026-01-03,SKU-300,STORE-CHI,36,0,29.99
2026-01-03,SKU-400,STORE-NYC,23,0,29.99
2026-01-03,SKU-400,STORE-LA,38,0,29.99
2026-01-03,SKU-400,STORE-CHI,33,0,29.99
2026-01-03,SKU-500,STORE-NYC,29,0,33.99
2026-01-03,SKU-500,STORE-LA,37,0,33.99
2026-01-03,SKU-500,STORE-CHI,36,0,33.99
2026-01-04,SKU-100,STORE-NYC,42,0,31.99
2026-01-04,SKU-100,STORE-LA,44,0,31.99
2026-01-04,SKU-100,STORE-CHI,38,0,31.99
2026-01-04,SKU-200,STORE-NYC,27,0,23.99
2026-01-04,SKU-200,STORE-LA,32,0,23.99
2026-01-04,SKU-200,STORE-CHI,33,0,23.99
2026-01-04,SKU-300,STORE-NYC,33,0,29.99
2026-01-04,SKU-300,STORE-LA,39,0,29.99
2026-01-04,SKU-300,STORE-CHI,35,0,29.99
2026-01-04,SKU-400,STORE-NYC,40,1,29.99
2026-01-04,SKU-400,STORE-LA,32,0,29.99
2026-01-04,SKU-400,STORE-CHI,28,0,29.99
2026-01-04,SKU-500,STORE-NYC,27,0,33.99
2026-01-04,SKU-500,STORE-LA,37,0,33.99
2026-01-04,SKU-500,STORE-CHI,41,0,33.99
2026-01-05,SKU-100,STORE-NYC,36,0,31.99
2026-01-05,SKU-100,STORE-LA,27,0,31.99
2026-01-05,SKU-100,STORE-CHI,45,1,31.99
2026-01-05,SKU-200,STORE-NYC,18,0,23.99
2026-01-05,SKU-200,STORE-LA,27,0,23.99
2026-01-05,SKU-200,STORE-CHI,26,0,23.99
2026-01-05,SKU-300,STORE-NYC,27,0,29.99
2026-01-05,SKU-300,STORE-LA,44,1,29.99
2026-01-05,SKU-300,STORE-CHI,33,0,29.99
2026-01-05,SKU-400,STORE-NYC,24,0,29.99
2026-01-05,SKU-400,STORE-LA,30,0,29.99
2026-01-05,SKU-400,STORE-CHI,26,0,29.99
2026-01-05,SKU-500,STORE-NYC,25,0,33.99
2026-01-05,SKU-500,STORE-LA,32,0,33.99
2026-01-05,SKU-500,STORE-CHI,27,0,33.99
2026-01-06,SKU-100,STORE-NYC,35,0,31.99
2026-01-06,SKU-100,STORE-LA,36,0,31.99
2026-01-06,SKU-100,STORE-CHI,34,0,31.99
2026-01-06,SKU-200,STORE-NYC,23,0,23.99
2026-01-06,SKU-200,STORE-LA,28,0,23.99
2026-01-06,SKU-200,STORE-CHI,42,1,23.99
2026-01-06,SKU-300,STORE-NYC,27,0,29.99
2026-01-06,SKU-300,STORE-LA,33,0,29.99
2026-01-06,SKU-300,STORE-CHI,26,0,29.99
2026-01-06,SKU-400,STORE-NYC,19,0,29.99
2026-01-06,SKU-400,STORE-LA,32,0,29.99
2026-01-06,SKU-400,STORE-CHI,24,0,29.99
2026-01-06,SKU-500,STORE-NYC,25,0,33.99
2026-01-06,SKU-500,STORE-LA,29,0,33.99
2026-01-06,SKU-500,STORE-CHI,29,0,33.99
2026-01-07,SKU-100,STORE-NYC,37,0,31.99
2026-01-07,SKU-100,STORE-LA,34,0,31.99
2026-01-07,SKU-100,STORE-CHI,33,0,31.99
2026-01-07,SKU-200,STORE-NYC,22,0,23.99
2026-01-07,SKU-200,STORE-LA,21,0,23.99
2026-01-07,SKU-200,STORE-CHI,30,0,23.99
2026-01-07,SKU-300,STORE-NYC,26,0,29.99
2026-01-07,SKU-300,STORE-LA,38,0,29.99
2026-01-07,SKU-300,STORE-CHI,30,0,29.99
2026-01-07,SKU-400,STORE-NYC,22,0,29.99
2026-01-07,SKU-400,STORE-LA,34,0,29.99
2026-01-07,SKU-400,STORE-CHI,28,0,29.99
2026-01-07,SKU-500,STORE-NYC,23,0,33.99
2026-01-07,SKU-500,STORE-LA,34,0,33.99
2026-01-07,SKU-500,STORE-CHI,45,1,33.99
2026-01-08,SKU-100,STORE-NYC,35,0,31.99
2026-01-08,SKU-100,STORE-LA,36,0,31.99
2026-01-08,SKU-100,STORE-CHI,31,0,31.99
2026-01-08,SKU-200,STORE-NYC,17,0,23.99
2026-01-08,SKU-200,STORE-LA,26,0,23.99
2026-01-08,SKU-200,STORE-CHI,26,0,23.99
2026-01-08,SKU-300,STORE-NYC,26,0,29.99
2026-01-08,SKU-300,STORE-LA,36,0,29.99
2026-01-08,SKU-300,STORE-CHI,29,0,29.99
2026-01-08,SKU-400,STORE-NYC,25,0,29.99
2026-01-08,SKU-400,STORE-LA,30,0,29.99
2026-01-08,SKU-400,STORE-CHI,26,0,29.99
2026-01-08,SKU-500,STORE-NYC,25,0,33.99
2026-01-08,SKU-500,STORE-LA,32,0,33.99
2026-01-08,SKU-500,STORE-CHI,42,1,33.99
2026-01-09,SKU-100,STORE-NYC,36,0,31.99
2026-01-09,SKU-100,STORE-LA,33,0,31.99
2026-01-09,SKU-100,STORE-CHI,32,0,31.99
2026-01-09,SKU-200,STORE-NYC,19,0,23.99
2026-01-09,SKU-200,STORE-LA,27,0,23.99
2026-01-09,SKU-200,STORE-CHI,26,0,23.99
2026-01-09,SKU-300,STORE-NYC,26,0,29.99
2026-01-09,SKU-300,STORE-LA,50,1,29.99
2026-01-09,SKU-300,STORE-CHI,30,0,29.99
2026-01-09,SKU-400,STORE-NYC,17,0,29.99
2026-01-09,SKU-400,STORE-LA,29,0,29.99
2026-01-09,SKU-400,STORE-CHI,25,0,29.99
2026-01-09,SKU-500,STORE-NYC,23,0,33.99
2026-01-09,SKU-500,STORE-LA,34,0,33.99
2026-01-09,SKU-500,STORE-CHI,26,0,33.99
2026-01-10,SKU-100,STORE-NYC,41,0,31.99
2026-01-10,SKU-100,STORE-LA,43,0,31.99
2026-01-10,SKU-100,STORE-CHI,37,0,31.99
2026-01-10,SKU-200,STORE-NYC,30,0,23.99
2026-01-10,SKU-200,STORE-LA,29,0,23.99
2026-01-10,SKU-200,STORE-CHI,31,0,23.99
2026-01-10,SKU-300,STORE-NYC,30,0,29.99
2026-01-10,SKU-300,STORE-LA,42,0,29.99
2026-01-10,SKU-300,STORE-CHI,36,0,29.99
2026-01-10,SKU-400,STORE-NYC,28,0,29.99
2026-01-10,SKU-400,STORE-LA,37,0,29.99
2026-01-10,SKU-400,STORE-CHI,25,0,29.99
2026-01-10,SKU-500,STORE-NYC,24,0,33.99
2026-01-10,SKU-500,STORE-LA,38,0,33.99
2026-01-10,SKU-500,STORE-CHI,39,0,33.99
2026-01-11,SKU-100,STORE-NYC,39,0,31.99
2026-01-11,SKU-100,STORE-LA,42,0,31.99
2026-01-11,SKU-100,STORE-CHI,35,0,31.99
2026-01-11,SKU-200,STORE-NYC,38,1,23.99
2026-01-11,SKU-200,STORE-LA,31,0,23.99
2026-01-11,SKU-200,STORE-CHI,41,1,23.99
2026-01-11,SKU-300,STORE-NYC,32,0,29.99
2026-01-11,SKU-300,STORE-LA,51,1,29.99
2026-01-11,SKU-300,STORE-CHI,35,0,29.99
2026-01-11,SKU-400,STORE-NYC,24,0,29.99
2026-01-11,SKU-400,STORE-LA,35,0,29.99
2026-01-11,SKU-400,STORE-CHI,30,0,29.99
2026-01-11,SKU-500,STORE-NYC,23,0,33.99
2026-01-11,SKU-500,STORE-LA,36,0,33.99
2026-01-11,SKU-500,STORE-CHI,35,0,33.99
2026-01-12,SKU-100,STORE-NYC,36,0,31.99
2026-01-12,SKU-100,STORE-LA,34,0,31.99
2026-01-12,SKU-100,STORE-CHI,31,0,31.99
2026-01-12,SKU-200,STORE-NYC,19,0,23.99
2026-01-12,SKU-200,STORE-LA,22,0,23.99
2026-01-12,SKU-200,STORE-CHI,27,0,23.99
2026-01-12,SKU-300,STORE-NYC,25,0,29.99
2026-01-12,SKU-300,STORE-LA,34,0,29.99
2026-01-12,SKU-300,STORE-CHI,26,0,29.99
2026-01-12,SKU-400,STORE-NYC,18,0,29.99
2026-01-12,SKU-400,STORE-LA,46,1,29.99
2026-01-12,SKU-400,STORE-CHI,25,0,29.99
2026-01-12,SKU-500,STORE-NYC,19,0,33.99
2026-01-12,SKU-500,STORE-LA,27,0,33.99
2026-01-12,SKU-500,STORE-CHI,29,0,33.99
2026-01-13,SKU-100,STORE-NYC,34,0,31.99
2026-01-13,SKU-100,STORE-LA,33,0,31.99
2026-01-13,SKU-100,STORE-CHI,29,0,31.99
2026-01-13,SKU-200,STORE-NYC,21,0,23.99
2026-01-13,SKU-200,STORE-LA,27,0,23.99
2026-01-13,SKU-200,STORE-CHI,23,0,23.99
2026-01-13,SKU-300,STORE-NYC,22,0,29.99
2026-01-13,SKU-300,STORE-LA,29,0,29.99
2026-01-13,SKU-300,STORE-CHI,29,0,29.99
2026-01-13,SKU-400,STORE-NYC,19,0,29.99
2026-01-13,SKU-400,STORE-LA,32,0,29.99
2026-01-13,SKU-400,STORE-CHI,21,0,29.99
2026-01-13,SKU-500,STORE-NYC,23,0,33.99
2026-01-13,SKU-500,STORE-LA,32,0,33.99
2026-01-13,SKU-500,STORE-CHI,30,0,33.99
2026-01-14,SKU-100,STORE-NYC,35,0,31.99
2026-01-14,SKU-100,STORE-LA,33,0,31.99
2026-01-14,SKU-100,STORE-CHI,33,0,31.99
2026-01-14,SKU-200,STORE-NYC,23,0,23.99
2026-01-14,SKU-200,STORE-LA,25,0,23.99
2026-01-14,SKU-200,STORE-CHI,21,0,23.99
2026-01-14,SKU-300,STORE-NYC,23,0,29.99
2026-01-14,SKU-300,STORE-LA,34,0,29.99
2026-01-14,SKU-300,STORE-CHI,29,0,29.99
2026-01-14,SKU-400,STORE-NYC,25,0,29.99
2026-01-14,SKU-400,STORE-LA,29,0,29.99
2026-01-14,SKU-400,STORE-CHI,27,0,29.99
2026-01-14,SKU-500,STORE-NYC,18,0,33.99
2026-01-14,SKU-500,STORE-LA,36,0,33.99
2026-01-14,SKU-500,STORE-CHI,30,0,33.99
2026-01-15,SKU-100,STORE-NYC,37,0,31.99
2026-01-15,SKU-100,STORE-LA,35,0,31.99
2026-01-15,SKU-100,STORE-CHI,27,0,31.99
2026-01-15,SKU-200,STORE-NYC,18,0,23.99
2026-01-15,SKU-200,STORE-LA,21,0,23.99
2026-01-15,SKU-200,STORE-CHI,28,0,23.99
2026-01-15,SKU-300,STORE-NYC,22,0,29.99
2026-01-15,SKU-300,STORE-LA,32,0,29.99
2026-01-15,SKU-300,STORE-CHI,35,0,29.99
2026-01-15,SKU-400,STORE-NYC,22,0,29.99
2026-01-15,SKU-400,STORE-LA,30,0,29.99
2026-01-15,SKU-400,STORE-CHI,23,0,29.99
2026-01-15,SKU-500,STORE-NYC,23,0,33.99
2026-01-15,SKU-500,STORE-LA,34,0,33.99
2026-01-15,SKU-500,STORE-CHI,42,1,33.99
2026-01-16,SKU-100,STORE-NYC,36,0,31.99
2026-01-16,SKU-100,STORE-LA,30,0,31.99
2026-01-16,SKU-100,STORE-CHI,30,0,31.99
2026-01-16,SKU-200,STORE-NYC,26,0,23.99
2026-01-16,SKU-200,STORE-LA,24,0,23.99
2026-01-16,SKU-200,STORE-CHI,35,1,23.99
2026-01-16,SKU-300,STORE-NYC,26,0,29.99
2026-01-16,SKU-300,STORE-LA,37,0,29.99
2026-01-16,SKU-300,STORE-CHI,28,0,29.99
2026-01-16,SKU-400,STORE-NYC,20,0,29.99
2026-01-16,SKU-400,STORE-LA,33,0,29.99
2026-01-16,SKU-400,STORE-CHI,23,0,29.99
2026-01-16,SKU-500,STORE-NYC,27,0,33.99
2026-01-16,SKU-500,STORE-LA,35,0,33.99
2026-01-16,SKU-500,STORE-CHI,41,1,33.99
2026-01-17,SKU-100,STORE-NYC,40,0,31.99
2026-01-17,SKU-100,STORE-LA,38,0,31.99
2026-01-17,SKU-100,STORE-CHI,36,0,31.99
2026-01-17,SKU-200,STORE-NYC,33,0,23.99
2026-01-17,SKU-200,STORE-LA,46,1,23.99
2026-01-17,SKU-200,STORE-CHI,24,0,23.99
2026-01-17,SKU-300,STORE-NYC,32,0,29.99
2026-01-17,SKU-300,STORE-LA,35,0,29.99
2026-01-17,SKU-300,STORE-CHI,36,0,29.99
2026-01-17,SKU-400,STORE-NYC,31,0,29.99
2026-01-17,SKU-400,STORE-LA,37,0,29.99
2026-01-17,SKU-400,STORE-CHI,26,0,29.99
2026-01-17,SKU-500,STORE-NYC,25,0,33.99
2026-01-17,SKU-500,STORE-LA,41,0,33.99
2026-01-17,SKU-500,STORE-CHI,37,0,33.99
2026-01-18,SKU-100,STORE-NYC,41,0,31.99
2026-01-18,SKU-100,STORE-LA,37,0,31.99
2026-01-18,SKU-100,STORE-CHI,38,0,31.99
2026-01-18,SKU-200,STORE-NYC,27,0,23.99
2026-01-18,SKU-200,STORE-LA,30,0,23.99
2026-01-18,SKU-200,STORE-CHI,32,0,23.99
2026-01-18,SKU-300,STORE-NYC,47,1,29.99
2026-01-18,SKU-300,STORE-LA,37,0,29.99
2026-01-18,SKU-300,STORE-CHI,35,0,29.99
2026-01-18,SKU-400,STORE-NYC,31,0,29.99
2026-01-18,SKU-400,STORE-LA,37,0,29.99
2026-01-18,SKU-400,STORE-CHI,24,0,29.99
2026-01-18,SKU-500,STORE-NYC,25,0,33.99
2026-01-18,SKU-500,STORE-LA,41,0,33.99
2026-01-18,SKU-500,STORE-CHI,31,0,33.99
2026-01-19,SKU-100,STORE-NYC,39,0,31.99
2026-01-19,SKU-100,STORE-LA,36,0,31.99
2026-01-19,SKU-100,STORE-CHI,30,0,31.99
2026-01-19,SKU-200,STORE-NYC,24,0,23.99
2026-01-19,SKU-200,STORE-LA,26,0,23.99
2026-01-19,SKU-200,STORE-CHI,25,0,23.99
2026-01-19,SKU-300,STORE-NYC,27,0,29.99
2026-01-19,SKU-300,STORE-LA,30,0,29.99
2026-01-19,SKU-300,STORE-CHI,28,0,29.99
2026-01-19,SKU-400,STORE-NYC,25,0,29.99
2026-01-19,SKU-400,STORE-LA,32,0,29.99
2026-01-19,SKU-400,STORE-CHI,21,0,29.99
2026-01-19,SKU-500,STORE-NYC,29,0,33.99
2026-01-19,SKU-500,STORE-LA,30,0,33.99
2026-01-19,SKU-500,STORE-CHI,29,0,33.99
2026-01-20,SKU-100,STORE-NYC,37,0,31.99
2026-01-20,SKU-100,STORE-LA,34,0,31.99
2026-01-20,SKU-100,STORE-CHI,33,0,31.99
2026-01-20,SKU-200,STORE-NYC,23,0,23.99
2026-01-20,SKU-200,STORE-LA,23,0,23.99
2026-01-20,SKU-200,STORE-CHI,29,0,23.99
2026-01-20,SKU-300,STORE-NYC,30,0,29.99
2026-01-20,SKU-300,STORE-LA,33,0,29.99
2026-01-20,SKU-300,STORE-CHI,28,0,29.99
2026-01-20,SKU-400,STORE-NYC,21,0,29.99
2026-01-20,SKU-400,STORE-LA,35,0,29.99
2026-01-20,SKU-400,STORE-CHI,26,0,29.99
2026-01-20,SKU-500,STORE-NYC,22,0,33.99
2026-01-20,SKU-500,STORE-LA,32,0,33.99
2026-01-20,SKU-500,STORE-CHI,34,0,33.99
2026-01-21,SKU-100,STORE-NYC,35,0,31.99
2026-01-21,SKU-100,STORE-LA,38,0,31.99
2026-01-21,SKU-100,STORE-CHI,36,0,31.99
2026-01-21,SKU-200,STORE-NYC,21,0,23.99
2026-01-21,SKU-200,STORE-LA,26,0,23.99
2026-01-21,SKU-200,STORE-CHI,26,0,23.99
2026-01-21,SKU-300,STORE-NYC,42,1,29.99
2026-01-21,SKU-300,STORE-LA,37,0,29.99
2026-01-21,SKU-300,STORE-CHI,27,0,29.99
2026-01-21,SKU-400,STORE-NYC,19,0,29.99
2026-01-21,SKU-400,STORE-LA,28,0,29.99
2026-01-21,SKU-400,STORE-CHI,24,0,29.99
2026-01-21,SKU-500,STORE-NYC,25,0,33.99
2026-01-21,SKU-500,STORE-LA,42,1,33.99
2026-01-21,SKU-500,STORE-CHI,31,0,33.99
2026-01-22,SKU-100,STORE-NYC,35,0,31.99
2026-01-22,SKU-100,STORE-LA,34,0,31.99
2026-01-22,SKU-100,STORE-CHI,32,0,31.99
2026-01-22,SKU-200,STORE-NYC,20,0,23.99
2026-01-22,SKU-200,STORE-LA,31,0,23.99
2026-01-22,SKU-200,STORE-CHI,29,0,23.99
2026-01-22,SKU-300,STORE-NYC,27,0,29.99
2026-01-22,SKU-300,STORE-LA,31,0,29.99
2026-01-22,SKU-300,STORE-CHI,29,0,29.99
2026-01-22,SKU-400,STORE-NYC,20,0,29.99
2026-01-22,SKU-400,STORE-LA,32,0,29.99
2026-01-22,SKU-400,STORE-CHI,23,0,29.99
2026-01-22,SKU-500,STORE-NYC,25,0,33.99
2026-01-22,SKU-500,STORE-LA,34,0,33.99
2026-01-22,SKU-500,STORE-CHI,36,0,33.99
2026-01-23,SKU-100,STORE-NYC,34,0,31.99
2026-01-23,SKU-100,STORE-LA,32,0,31.99
2026-01-23,SKU-100,STORE-CHI,30,0,31.99
2026-01-23,SKU-200,STORE-NYC,20,0,23.99
2026-01-23,SKU-200,STORE-LA,25,0,23.99
2026-01-23,SKU-200,STORE-CHI,29,0,23.99
2026-01-23,SKU-300,STORE-NYC,31,0,29.99
2026-01-23,SKU-300,STORE-LA,35,0,29.99
2026-01-23,SKU-300,STORE-CHI,28,0,29.99
2026-01-23,SKU-400,STORE-NYC,37,1,29.99
2026-01-23,SKU-400,STORE-LA,33,0,29.99
2026-01-23,SKU-400,STORE-CHI,24,0,29.99
2026-01-23,SKU-500,STORE-NYC,21,0,33.99
2026-01-23,SKU-500,STORE-LA,31,0,33.99
2026-01-23,SKU-500,STORE-CHI,30,0,33.99
2026-01-24,SKU-100,STORE-NYC,43,0,31.99
2026-01-24,SKU-100,STORE-LA,37,0,31.99
2026-01-24,SKU-100,STORE-CHI,41,0,31.99
2026-01-24,SKU-200,STORE-NYC,29,0,23.99
2026-01-24,SKU-200,STORE-LA,30,0,23.99
2026-01-24,SKU-200,STORE-CHI,31,0,23.99
2026-01-24,SKU-300,STORE-NYC,38,0,29.99
2026-01-24,SKU-300,STORE-LA,34,0,29.99
2026-01-24,SKU-300,STORE-CHI,34,0,29.99
2026-01-24,SKU-400,STORE-NYC,27,0,29.99
2026-01-24,SKU-400,STORE-LA,38,0,29.99
2026-01-24,SKU-400,STORE-CHI,31,0,29.99
2026-01-24,SKU-500,STORE-NYC,28,0,33.99
2026-01-24,SKU-500,STORE-LA,37,0,33.99
2026-01-24,SKU-500,STORE-CHI,36,0,33.99
2026-01-25,SKU-100,STORE-NYC,44,0,31.99
2026-01-25,SKU-100,STORE-LA,37,0,31.99
2026-01-25,SKU-100,STORE-CHI,39,0,31.99
2026-01-25,SKU-200,STORE-NYC,34,0,23.99
2026-01-25,SKU-200,STORE-LA,32,0,23.99
2026-01-25,SKU-200,STORE-CHI,33,0,23.99
2026-01-25,SKU-300,STORE-NYC,48,1,29.99
2026-01-25,SKU-300,STORE-LA,42,0,29.99
2026-01-25,SKU-300,STORE-CHI,34,0,29.99
2026-01-25,SKU-400,STORE-NYC,29,0,29.99
2026-01-25,SKU-400,STORE-LA,35,0,29.99
2026-01-25,SKU-400,STORE-CHI,30,0,29.99
2026-01-25,SKU-500,STORE-NYC,27,0,33.99
2026-01-25,SKU-500,STORE-LA,40,0,33.99
2026-01-25,SKU-500,STORE-CHI,40,0,33.99
2026-01-26,SKU-100,STORE-NYC,36,0,31.99
2026-01-26,SKU-100,STORE-LA,32,0,31.99
2026-01-26,SKU-100,STORE-CHI,37,0,31.99
2026-01-26,SKU-200,STORE-NYC,27,0,23.99
2026-01-26,SKU-200,STORE-LA,22,0,23.99
2026-01-26,SKU-200,STORE-CHI,32,0,23.99
2026-01-26,SKU-300,STORE-NYC,25,0,29.99
2026-01-26,SKU-300,STORE-LA,45,1,29.99
2026-01-26,SKU-300,STORE-CHI,29,0,29.99
2026-01-26,SKU-400,STORE-NYC,24,0,29.99
2026-01-26,SKU-400,STORE-LA,29,0,29.99
2026-01-26,SKU-400,STORE-CHI,23,0,29.99
2026-01-26,SKU-500,STORE-NYC,28,0,33.99
2026-01-26,SKU-500,STORE-LA,32,0,33.99
2026-01-26,SKU-500,STORE-CHI,33,0,33.99
2026-01-27,SKU-100,STORE-NYC,33,0,31.99
2026-01-27,SKU-100,STORE-LA,35,0,31.99
2026-01-27,SKU-100,STORE-CHI,30,0,31.99
2026-01-27,SKU-200,STORE-NYC,19,0,23.99
2026-01-27,SKU-200,STORE-LA,23,0,23.99
2026-01-27,SKU-200,STORE-CHI,29,0,23.99
2026-01-27,SKU-300,STORE-NYC,28,0,29.99
2026-01-27,SKU-300,STORE-LA,34,0,29.99
2026-01-27,SKU-300,STORE-CHI,27,0,29.99
2026-01-27,SKU-400,STORE-NYC,23,0,29.99
2026-01-27,SKU-400,STORE-LA,35,0,29.99
2026-01-27,SKU-400,STORE-CHI,26,0,29.99
2026-01-27,SKU-500,STORE-NYC,39,1,33.99
2026-01-27,SKU-500,STORE-LA,33,0,33.99
2026-01-27,SKU-500,STORE-CHI,32,0,33.99
2026-01-28,SKU-100,STORE-NYC,35,0,31.99
2026-01-28,SKU-100,STORE-LA,32,0,31.99
2026-01-28,SKU-100,STORE-CHI,35,0,31.99
2026-01-28,SKU-200,STORE-NYC,32,1,23.99
2026-01-28,SKU-200,STORE-LA,26,0,23.99
2026-01-28,SKU-200,STORE-CHI,29,0,23.99
2026-01-28,SKU-300,STORE-NYC,27,0,29.99
2026-01-28,SKU-300,STORE-LA,35,0,29.99
2026-01-28,SKU-300,STORE-CHI,28,0,29.99
2026-01-28,SKU-400,STORE-NYC,25,0,29.99
2026-01-28,SKU-400,STORE-LA,30,0,29.99
2026-01-28,SKU-400,STORE-CHI,20,0,29.99
2026-01-28,SKU-500,STORE-NYC,22,0,33.99
2026-01-28,SKU-500,STORE-LA,32,0,33.99
2026-01-28,SKU-500,STORE-CHI,31,0,33.99
2026-01-29,SKU-100,STORE-NYC,37,0,31.99
2026-01-29,SKU-100,STORE-LA,31,0,31.99
2026-01-29,SKU-100,STORE-CHI,37,0,31.99
2026-01-29,SKU-200,STORE-NYC,25,0,23.99
2026-01-29,SKU-200,STORE-LA,28,0,23.99
2026-01-29,SKU-200,STORE-CHI,29,0,23.99
2026-01-29,SKU-300,STORE-NYC,22,0,29.99
2026-01-29,SKU-300,STORE-LA,33,0,29.99
2026-01-29,SKU-300,STORE-CHI,34,0,29.99
2026-01-29,SKU-400,STORE-NYC,21,0,29.99
2026-01-29,SKU-400,STORE-LA,34,0,29.99
2026-01-29,SKU-400,STORE-CHI,27,0,29.99
2026-01-29,SKU-500,STORE-NYC,22,0,33.99
2026-01-29,SKU-500,STORE-LA,31,0,33.99
2026-01-29,SKU-500,STORE-CHI,31,0,33.99
2026-01-30,SKU-100,STORE-NYC,35,0,31.99
2026-01-30,SKU-100,STORE-LA,34,0,31.99
2026-01-30,SKU-100,STORE-CHI,36,0,31.99
2026-01-30,SKU-200,STORE-NYC,37,1,23.99
2026-01-30,SKU-200,STORE-LA,28,0,23.99
2026-01-30,SKU-200,STORE-CHI,25,0,23.99
2026-01-30,SKU-300,STORE-NYC,26,0,29.99
2026-01-30,SKU-300,STORE-LA,34,0,29.99
2026-01-30,SKU-300,STORE-CHI,27,0,29.99
2026-01-30,SKU-400,STORE-NYC,17,0,29.99
2026-01-30,SKU-400,STORE-LA,28,0,29.99
2026-01-30,SKU-400,STORE-CHI,23,0,29.99
2026-01-30,SKU-500,STORE-NYC,26,0,33.99
2026-01-30,SKU-500,STORE-LA,37,0,33.99
2026-01-30,SKU-500,STORE-CHI,34,0,33.99
2026-01-31,SKU-100,STORE-NYC,41,0,31.99
2026-01-31,SKU-100,STORE-LA,46,0,31.99
2026-01-31,SKU-100,STORE-CHI,37,0,31.99
2026-01-31,SKU-200,STORE-NYC,39,1,23.99
2026-01-31,SKU-200,STORE-LA,31,0,23.99
2026-01-31,SKU-200,STORE-CHI,36,0,23.99
2026-01-31,SKU-300,STORE-NYC,33,0,29.99
2026-01-31,SKU-300,STORE-LA,41,0,29.99
2026-01-31,SKU-300,STORE-CHI,34,0,29.99
2026-01-31,SKU-400,STORE-NYC,29,0,29.99
2026-01-31,SKU-400,STORE-LA,40,0,29.99
2026-01-31,SKU-400,STORE-CHI,29,0,29.99
2026-01-31,SKU-500,STORE-NYC,25,0,33.99
2026-01-31,SKU-500,STORE-LA,41,0,33.99
2026-01-31,SKU-500,STORE-CHI,42,0,33.99
2026-02-01,SKU-100,STORE-NYC,40,0,31.99
2026-02-01,SKU-100,STORE-LA,40,0,31.99
2026-02-01,SKU-100,STORE-CHI,40,0,31.99
2026-02-01,SKU-200,STORE-NYC,30,0,23.99
2026-02-01,SKU-200,STORE-LA,32,0,23.99
2026-02-01,SKU-200,STORE-CHI,37,0,23.99
2026-02-01,SKU-300,STORE-NYC,33,0,29.99
2026-02-01,SKU-300,STORE-LA,39,0,29.99
2026-02-01,SKU-300,STORE-CHI,38,0,29.99
2026-02-01,SKU-400,STORE-NYC,28,0,29.99
2026-02-01,SKU-400,STORE-LA,32,0,29.99
2026-02-01,SKU-400,STORE-CHI,29,0,29.99
2026-02-01,SKU-500,STORE-NYC,34,0,33.99
2026-02-01,SKU-500,STORE-LA,42,0,33.99
2026-02-01,SKU-500,STORE-CHI,38,0,33.99
2026-02-02,SKU-100,STORE-NYC,37,0,31.99
2026-02-02,SKU-100,STORE-LA,32,0,31.99
2026-02-02,SKU-100,STORE-CHI,31,0,31.99
2026-02-02,SKU-200,STORE-NYC,19,0,23.99
2026-02-02,SKU-200,STORE-LA,25,0,23.99
2026-02-02,SKU-200,STORE-CHI,27,0,23.99
2026-02-02,SKU-300,STORE-NYC,22,0,29.99
2026-02-02,SKU-300,STORE-LA,33,0,29.99
2026-02-02,SKU-300,STORE-CHI,30,0,29.99
2026-02-02,SKU-400,STORE-NYC,31,1,29.99
2026-02-02,SKU-400,STORE-LA,31,0,29.99
2026-02-02,SKU-400,STORE-CHI,22,0,29.99
2026-02-02,SKU-500,STORE-NYC,26,0,33.99
2026-02-02,SKU-500,STORE-LA,32,0,33.99
2026-02-02,SKU-500,STORE-CHI,31,0,33.99
2026-02-03,SKU-100,STORE-NYC,33,0,31.99
2026-02-03,SKU-100,STORE-LA,35,0,31.99
2026-02-03,SKU-100,STORE-CHI,40,1,31.99
2026-02-03,SKU-200,STORE-NYC,24,0,23.99
2026-02-03,SKU-200,STORE-LA,27,0,23.99
2026-02-03,SKU-200,STORE-CHI,23,0,23.99
2026-02-03,SKU-300,STORE-NYC,39,1,29.99
2026-02-03,SKU-300,STORE-LA,34,0,29.99
2026-02-03,SKU-300,STORE-CHI,36,0,29.99
2026-02-03,SKU-400,STORE-NYC,36,1,29.99
2026-02-03,SKU-400,STORE-LA,32,0,29.99
2026-02-03,SKU-400,STORE-CHI,19,0,29.99
2026-02-03,SKU-500,STORE-NYC,17,0,33.99
